,movie_title,movie_year,genre,average_rating,num_votes,is_adult,imdb_tconst,imdb_link
3156,Beauty and the Beast: A 30th Celebration,2022,"Adventure,Animation,Family",6.7,1360.0,0,tt21220842,https://www.imdb.com/title/tt21220842/
3157,Beauty and the Beast: The Enchanted Christmas,1997,"Animation,Family,Fantasy",5.9,11196.0,0,tt0118692,https://www.imdb.com/title/tt0118692/
3158,Beauty and the Beholder,2018,"Comedy,Drama,Romance",4.4,201.0,0,tt2530316,https://www.imdb.com/title/tt2530316/
3159,Beauty and the Boss,1932,"Comedy,Music,Mystery",6.8,608.0,0,tt0021647,https://www.imdb.com/title/tt0021647/
3160,Beauty and the Devil,1950,"Comedy,Drama,Fantasy",7.4,1683.0,0,tt0042235,https://www.imdb.com/title/tt0042235/
3161,Beauty and the Dogs,2017,"Crime,Drama,Thriller",7.0,2372.0,0,tt6776572,https://www.imdb.com/title/tt6776572/
3162,Beauty is Embarrassing,2012,"Biography,Comedy,Documentary",7.5,1197.0,0,tt2040281,https://www.imdb.com/title/tt2040281/
3163,Beauty Mark,2017,Drama,6.4,476.0,0,tt4520924,https://www.imdb.com/title/tt4520924/
3164,Beauty Shop,2005,Comedy,5.6,17754.0,0,tt0388500,https://www.imdb.com/title/tt0388500/
3165,Beaver Trilogy Part IV,2015,Documentary,7.3,226.0,0,tt4264834,https://www.imdb.com/title/tt4264834/
3166,The Beaver,2011,Drama,6.6,49618.0,0,tt1321860,https://www.imdb.com/title/tt1321860/
3167,Beavis and Butt-Head Do America,1996,"Adventure,Animation,Comedy",6.8,58300.0,0,tt0115641,https://www.imdb.com/title/tt0115641/
3168,Beavis and Butt-Head Do the Universe,2022,"Animation,Comedy,Sci-Fi",7.0,11442.0,0,tt14145426,https://www.imdb.com/title/tt14145426/
3169,Bebe's Kids AKA Robin Harris' Bebe's Kids,1992,,,,,,
3170,Because I Love You,2016,"Drama,Fantasy,Romance",6.5,481.0,0,tt5836246,https://www.imdb.com/title/tt5836246/
3171,Because I Said So,2007,"Comedy,Romance",5.5,39055.0,0,tt0490084,https://www.imdb.com/title/tt0490084/
3172,Because of Winn-Dixie,2005,"Comedy,Drama,Family",6.3,11934.0,0,tt0317132,https://www.imdb.com/title/tt0317132/
3173,Because of You,1952,"Drama,Film-Noir,Romance",6.6,243.0,0,tt0044403,https://www.imdb.com/title/tt0044403/
3174,Because We're Done,2022,Comedy,9.6,25.0,0,tt14338852,https://www.imdb.com/title/tt14338852/
3175,Beck,2010,"Drama,Music",6.9,1020.0,0,tt1587118,https://www.imdb.com/title/tt1587118/
3176,Becket,1964,"Biography,Drama,History",7.8,15033.0,0,tt0057877,https://www.imdb.com/title/tt0057877/
3177,Beckett,2021,"Action,Crime,Drama",5.7,26799.0,0,tt10230994,https://www.imdb.com/title/tt10230994/
3178,Becks,2017,"Drama,Musical,Romance",6.3,1182.0,0,tt6150942,https://www.imdb.com/title/tt6150942/
3179,"Becky, 2016",2016,,,,,,
3180,"Becky, 2020",2020,"Action,Crime,Drama",5.9,17732.0,0,tt10314450,https://www.imdb.com/title/tt10314450/
3181,Becky Sharp,1935,"Drama,Romance,War",5.9,1165.0,0,tt0026104,https://www.imdb.com/title/tt0026104/
3182,Becoming,2020,"Biography,Documentary",7.0,6490.0,0,tt12221748,https://www.imdb.com/title/tt12221748/
3183,Becoming Astrid,2018,"Biography,Drama,History",7.1,6717.0,0,tt6433456,https://www.imdb.com/title/tt6433456/
3184,Becoming Bond,2017,"Biography,Comedy,Documentary",7.5,3021.0,0,tt6110504,https://www.imdb.com/title/tt6110504/
3185,Becoming Burlesque,2017,Drama,3.9,394.0,0,tt6234016,https://www.imdb.com/title/tt6234016/
3186,Becoming Cary Grant,2017,"Biography,Documentary",6.6,1045.0,0,tt5704748,https://www.imdb.com/title/tt5704748/
3187,Becoming Cousteau,2021,"Adventure,Biography,Documentary",7.1,1212.0,0,tt10334438,https://www.imdb.com/title/tt10334438/
3188,Becoming Jane,2007,"Biography,Drama,Romance",7.0,62811.0,0,tt0416508,https://www.imdb.com/title/tt0416508/
3189,Becoming Redwood,2012,Drama,5.8,179.0,0,tt2055593,https://www.imdb.com/title/tt2055593/
3190,Becoming Warren Buffet,2017,,,,,,
3191,Becoming Warren Buffett,2017,Documentary,7.5,4829.0,0,tt6438096,https://www.imdb.com/title/tt6438096/
3192,Bed of Roses,1996,"Drama,Romance",6.0,8475.0,0,tt0115644,https://www.imdb.com/title/tt0115644/
3193,Bed of the Dead,2016,"Horror,Mystery",4.7,1273.0,0,tt4730706,https://www.imdb.com/title/tt4730706/
3194,Bed Rest,2022,"Drama,Horror,Mystery",5.1,780.0,0,tt4896168,https://www.imdb.com/title/tt4896168/
3195,"Bedazzled, 2000",2000,"Comedy,Fantasy",6.1,106819.0,0,tt0230030,https://www.imdb.com/title/tt0230030/
3196,"Bedazzled, 1967",1967,"Comedy,Fantasy,Romance",6.8,9358.0,0,tt0061391,https://www.imdb.com/title/tt0061391/
3197,Bedelia,1946,"Crime,Drama,Romance",6.7,363.0,0,tt0038342,https://www.imdb.com/title/tt0038342/
3198,Bedevil,1993,Horror,5.6,207.0,0,tt0106373,https://www.imdb.com/title/tt0106373/
3199,Bedeviled,2016,"Horror,Mystery,Thriller",4.2,3380.0,0,tt4998772,https://www.imdb.com/title/tt4998772/
3200,Bedevilled,2010,"Drama,Horror,Thriller",7.3,15767.0,0,tt1646959,https://www.imdb.com/title/tt1646959/
3201,Bedknobs and Broomsticks,1971,"Adventure,Animation,Comedy",7.0,38815.0,0,tt0066817,https://www.imdb.com/title/tt0066817/
3202,Bedlam,1946,"Drama,Horror,Thriller",6.8,4138.0,0,tt0038343,https://www.imdb.com/title/tt0038343/
3203,Bedlam in Paradise,1955,"Comedy,Fantasy,Short",7.3,298.0,0,tt0047866,https://www.imdb.com/title/tt0047866/
3204,Bedrooms and Hallways,1998,"Comedy,Romance",6.6,3436.0,0,tt0126810,https://www.imdb.com/title/tt0126810/
3205,Bedtime Stories,2008,"Adventure,Comedy,Family",6.0,96984.0,0,tt0960731,https://www.imdb.com/title/tt0960731/
3206,Bedtime Story,1964,Comedy,6.7,2110.0,0,tt0057878,https://www.imdb.com/title/tt0057878/
3207,Bee Movie,2007,"Adventure,Animation,Comedy",6.1,166453.0,0,tt0389790,https://www.imdb.com/title/tt0389790/
3208,Bee Season,2005,"Drama,Family",5.5,7002.0,0,tt0387059,https://www.imdb.com/title/tt0387059/
3209,Bee Team,2018,"Animation,Family",5.6,44.0,0,tt7575550,https://www.imdb.com/title/tt7575550/
3210,Been So Long,2018,"Drama,Musical,Romance",5.5,1142.0,0,tt1682886,https://www.imdb.com/title/tt1682886/
3211,Beer for My Horses,2008,"Action,Comedy,Crime",4.8,1834.0,0,tt1178640,https://www.imdb.com/title/tt1178640/
3212,Beer League,2006,"Comedy,Sport",5.9,8181.0,0,tt0453453,https://www.imdb.com/title/tt0453453/
3213,Beerfest,2006,Comedy,6.2,69416.0,0,tt0486551,https://www.imdb.com/title/tt0486551/
3214,Bees Make Honey,2017,"Comedy,Drama,Mystery",4.8,4425.0,0,tt5228304,https://www.imdb.com/title/tt5228304/
3215,Beethoven,1992,"Comedy,Drama,Family",5.7,73020.0,0,tt0103786,https://www.imdb.com/title/tt0103786/
3216,Beethoven's 2nd,1993,"Comedy,Family,Romance",4.9,28596.0,0,tt0106375,https://www.imdb.com/title/tt0106375/
3217,Beethoven's 3rd,2000,"Comedy,Family",4.1,6103.0,0,tt0206588,https://www.imdb.com/title/tt0206588/
3218,Beethoven's 4th,2001,"Comedy,Family",4.0,4206.0,0,tt0294345,https://www.imdb.com/title/tt0294345/
3219,Beethoven's 5th,2003,"Adventure,Comedy,Family",4.0,3408.0,0,tt0342108,https://www.imdb.com/title/tt0342108/
3220,Beethoven's Big Break,2008,"Comedy,Family",4.4,2223.0,0,tt1176410,https://www.imdb.com/title/tt1176410/
3221,Beethoven's Christmas Adventure,2011,"Comedy,Fantasy",4.3,1566.0,0,tt1855134,https://www.imdb.com/title/tt1855134/
3222,Beethoven's Treasure Tail,2014,"Comedy,Family,Romance",4.4,1107.0,0,tt3124476,https://www.imdb.com/title/tt3124476/
3223,Beetle Juice,1988,"Action,Adventure",,,0,tt21305248,https://www.imdb.com/title/tt21305248/
3224,Beetle Queen Conquers Tokyo,2009,Documentary,6.2,217.0,0,tt1339635,https://www.imdb.com/title/tt1339635/
3225,Befikre,2016,"Comedy,Drama,Romance",4.1,7884.0,0,tt5108476,https://www.imdb.com/title/tt5108476/
3226,Before All Others,2016,Family,5.1,154.0,0,tt6245644,https://www.imdb.com/title/tt6245644/
3227,Before and After,1996,"Crime,Drama,Mystery",6.1,9461.0,0,tt0115645,https://www.imdb.com/title/tt0115645/
3228,Before I Disappear,2014,"Adventure,Drama",7.2,9802.0,0,tt3060492,https://www.imdb.com/title/tt3060492/
3229,Before I Fall,2017,"Drama,Fantasy,Mystery",6.4,53820.0,0,tt1691916,https://www.imdb.com/title/tt1691916/
3230,Before I Go,2021,"Comedy,Drama",6.6,457.0,0,tt8466482,https://www.imdb.com/title/tt8466482/
3231,Before I Go to Sleep,2014,"Drama,Mystery,Thriller",6.3,80365.0,0,tt1726592,https://www.imdb.com/title/tt1726592/
3232,Before I Say Goodbye,2003,"Crime,Drama,Mystery",5.1,292.0,0,tt0349133,https://www.imdb.com/title/tt0349133/
3233,Before I Wake,2016,"Drama,Fantasy,Horror",6.2,48196.0,0,tt3174376,https://www.imdb.com/title/tt3174376/
3234,Before Midnight,2013,"Drama,Romance",7.9,161300.0,0,tt2209418,https://www.imdb.com/title/tt2209418/
3235,Before Night Falls,2000,"Biography,Drama,Romance",7.2,25625.0,0,tt0247196,https://www.imdb.com/title/tt0247196/
3236,Before Someone Gets Hurt,2018,Horror,3.4,549.0,0,tt3444206,https://www.imdb.com/title/tt3444206/
3237,Before Sunrise,1995,"Drama,Romance",8.1,313450.0,0,tt0112471,https://www.imdb.com/title/tt0112471/
3238,Before Sunset,2004,"Drama,Romance",8.1,268389.0,0,tt0381681,https://www.imdb.com/title/tt0381681/
3239,Before the Dawn,2019,"Drama,Romance",5.9,634.0,0,tt7021088,https://www.imdb.com/title/tt7021088/
3240,Before the Devil Knows You're Dead,2007,"Crime,Drama,Thriller",7.3,105992.0,0,tt0292963,https://www.imdb.com/title/tt0292963/
3241,Before the Fall,2016,"Comedy,Drama,Romance",6.0,1302.0,0,tt4126434,https://www.imdb.com/title/tt4126434/
3242,Before the Flood,2016,"Documentary,News",8.2,28156.0,0,tt5929776,https://www.imdb.com/title/tt5929776/
3243,Before the Frost,2018,Drama,6.8,1396.0,0,tt7523180,https://www.imdb.com/title/tt7523180/
3244,Before the Rains,2007,"Drama,History,Romance",6.5,2122.0,0,tt0870195,https://www.imdb.com/title/tt0870195/
3245,Before They Vanish,2022,Drama,9.0,135.0,0,tt13444260,https://www.imdb.com/title/tt13444260/
3246,Before We Go,2014,"Comedy,Drama,Romance",6.8,59642.0,0,tt0443465,https://www.imdb.com/title/tt0443465/
3247,Before We Vanish,2017,"Drama,Sci-Fi",6.1,2604.0,0,tt5999530,https://www.imdb.com/title/tt5999530/
3248,Before You Know It,2019,"Comedy,Drama",5.3,759.0,0,tt8856090,https://www.imdb.com/title/tt8856090/
3249,Befriend and Betray,2011,"Action,Crime,Drama",5.3,117.0,0,tt1781774,https://www.imdb.com/title/tt1781774/
3250,Begin Again,2013,"Drama,Family",7.1,63.0,0,tt1945037,https://www.imdb.com/title/tt1945037/
3251,Beginners,2010,"Comedy,Drama,Romance",7.2,93013.0,0,tt1532503,https://www.imdb.com/title/tt1532503/
3252,Behaving Badly,2014,"Comedy,Romance",4.4,11892.0,0,tt2314824,https://www.imdb.com/title/tt2314824/
3253,Behemoth,2015,Documentary,7.6,1122.0,0,tt4901304,https://www.imdb.com/title/tt4901304/
3254,Behind Enemy Lines,2001,"Action,Drama,Thriller",6.4,107524.0,0,tt0159273,https://www.imdb.com/title/tt0159273/
3255,Behind Enemy Lines II: Axis of Evil,2006,"Action,Thriller",4.5,5697.0,0,tt0497329,https://www.imdb.com/title/tt0497329/
3256,Behind Enemy Lines: Axis of Evil,2006,,,,,,
3257,Behind Enemy Lines: Colombia,2009,"Action,Thriller",4.8,4545.0,0,tt1208647,https://www.imdb.com/title/tt1208647/
3258,Behind Some Dark Cloud,2015,"Drama,Romance",6.1,24.0,0,tt3480386,https://www.imdb.com/title/tt3480386/
3259,Behind the Candelabra,2013,"Biography,Drama,Music",7.0,44076.0,0,tt1291580,https://www.imdb.com/title/tt1291580/
3260,Behind the Clouds,2016,Drama,6.3,352.0,0,tt4440488,https://www.imdb.com/title/tt4440488/
3261,Behind the Curve,2018,Documentary,6.5,10282.0,0,tt8132700,https://www.imdb.com/title/tt8132700/
3262,Behind the High Wall,1956,"Crime,Drama,Film-Noir",6.4,165.0,0,tt0048996,https://www.imdb.com/title/tt0048996/
3263,Behind the Mask: The Rise of Leslie Vernon,2006,"Comedy,Horror,Thriller",6.7,24489.0,0,tt0437857,https://www.imdb.com/title/tt0437857/
3264,Behind the Planet of the Apes,1998,Documentary,7.4,1758.0,0,tt0207332,https://www.imdb.com/title/tt0207332/
3265,Behind the Random Denominator,2017,"Drama,Horror,Thriller",6.7,224.0,0,tt5923748,https://www.imdb.com/title/tt5923748/
3266,Behind the Sightings,2021,"Horror,Thriller",3.5,368.0,0,tt6267580,https://www.imdb.com/title/tt6267580/
3267,Behind the Waterfall,1995,"Drama,Fantasy",6.0,213.0,0,tt0112473,https://www.imdb.com/title/tt0112473/
3268,Behind the Yellow Line,1984,"Comedy,Drama,Romance",5.7,369.0,0,tt0086950,https://www.imdb.com/title/tt0086950/
3269,Behold a Pale Horse,1964,"Drama,War",6.7,2109.0,0,tt0057879,https://www.imdb.com/title/tt0057879/
3270,Beiimaan Love,2016,"Drama,Romance,Thriller",2.9,530.0,0,tt5227468,https://www.imdb.com/title/tt5227468/
3271,Being AP,2015,"Documentary,Sport",6.5,328.0,0,tt3916100,https://www.imdb.com/title/tt3916100/
3272,Being Bridget Jones,2020,Documentary,7.0,30.0,0,tt13718922,https://www.imdb.com/title/tt13718922/
3273,Being Charlie,2015,"Drama,Romance",6.2,4616.0,0,tt4630444,https://www.imdb.com/title/tt4630444/
3274,Being Evel,2015,"Action,Biography,Documentary",7.1,1127.0,0,tt4076756,https://www.imdb.com/title/tt4076756/
3275,Being Flynn,2012,Drama,6.4,17501.0,0,tt0455323,https://www.imdb.com/title/tt0455323/
3276,Being Frank,2018,Comedy,6.1,1613.0,0,tt6547044,https://www.imdb.com/title/tt6547044/
3277,Being Frank: The Chris Sievey Story,2018,"Documentary,Music",7.6,741.0,0,tt2981746,https://www.imdb.com/title/tt2981746/
3278,Being Human,1994,"Comedy,Drama",5.3,4121.0,0,tt0106379,https://www.imdb.com/title/tt0106379/
3279,Being James Bond: The Daniel Craig Story,2021,"Action,Biography,Documentary",7.4,2095.0,0,tt15346636,https://www.imdb.com/title/tt15346636/
3280,Being John Malkovich,1999,"Comedy,Drama,Fantasy",7.8,339743.0,0,tt0120601,https://www.imdb.com/title/tt0120601/
3281,Being Julia,2004,"Comedy,Drama,Romance",7.0,12634.0,0,tt0340012,https://www.imdb.com/title/tt0340012/
3282,Being Poirot,2013,Documentary,8.5,360.0,0,tt3390600,https://www.imdb.com/title/tt3390600/
3283,Being the Ricardos,2021,"Biography,Drama",6.5,42292.0,0,tt4995540,https://www.imdb.com/title/tt4995540/
3284,Being There,1979,"Comedy,Drama",8.0,73855.0,0,tt0078841,https://www.imdb.com/title/tt0078841/
3285,Being Tyler Posey,2014,"Reality-TV,Short",,,0,tt4397278,https://www.imdb.com/title/tt4397278/
3286,Being Us,2014,Drama,5.8,181.0,0,tt1754830,https://www.imdb.com/title/tt1754830/
3287,Beira-Mar,2015,Documentary,,,0,tt0127456,https://www.imdb.com/title/tt0127456/
3288,Beirut,2018,"Action,Crime,Drama",6.5,23117.0,0,tt4669264,https://www.imdb.com/title/tt4669264/
3289,Bekas,2012,"Adventure,Drama",7.5,5475.0,0,tt1733105,https://www.imdb.com/title/tt1733105/
3290,Bekushiru: 2077 Nihon sakoku (Vexille),2007,,,,,,
3291,Bel Ami,2012,"Crime,Drama,History",5.4,18851.0,0,tt1440732,https://www.imdb.com/title/tt1440732/
3292,Bel Canto,2018,"Drama,Music,Romance",5.4,3458.0,0,tt6046314,https://www.imdb.com/title/tt6046314/
3293,Belfast,2021,"Biography,Drama",7.3,77582.0,0,tt12789558,https://www.imdb.com/title/tt12789558/
3294,Belgica,2016,Drama,6.7,4602.0,0,tt3544218,https://www.imdb.com/title/tt3544218/
3295,"Beli, beli svet (White White World)",2010,,,,,,
3296,Belief: The Possession of Janet Moses,2015,"Crime,Documentary,Drama",5.7,707.0,0,tt4930242,https://www.imdb.com/title/tt4930242/
3297,Believe Me,2014,"Comedy,Drama",4.9,1161.0,0,tt3107070,https://www.imdb.com/title/tt3107070/
3298,Believe Me: The Abduction of Lisa McVey,2018,"Biography,Crime,Drama",7.2,13349.0,0,tt9072202,https://www.imdb.com/title/tt9072202/
3299,Believer,2018,"Action,Crime,Thriller",6.5,2735.0,0,tt7095654,https://www.imdb.com/title/tt7095654/
3300,The Believer,2001,Drama,7.1,39235.0,0,tt0247199,https://www.imdb.com/title/tt0247199/
3301,Believers,2007,"Horror,Mystery,Thriller",5.2,2313.0,0,tt0878652,https://www.imdb.com/title/tt0878652/
3302,The Believers,1987,"Crime,Drama,Horror",6.0,7422.0,0,tt0092632,https://www.imdb.com/title/tt0092632/
3303,Bell Book and Candle,1958,"Comedy,Fantasy,Romance",6.8,11849.0,0,tt0051406,https://www.imdb.com/title/tt0051406/
3304,"Bella gente, La",2009,,,,,,
3305,Bella Martha (Mostly Martha),2001,,,,,,
3306,Bella's Story,2018,Drama,4.2,19.0,0,tt5643572,https://www.imdb.com/title/tt5643572/
3307,Belladonna of Sadness,1973,"Animation,Drama,Fantasy",7.3,6606.0,0,tt0071203,https://www.imdb.com/title/tt0071203/
3308,Bellamy,2009,,,,,,
3309,Bellbird,2019,"Comedy,Drama",6.4,362.0,0,tt9170352,https://www.imdb.com/title/tt9170352/
3310,Bellbottom,2021,"Action,Thriller",6.1,23008.0,0,tt11260832,https://www.imdb.com/title/tt11260832/
3311,The Bellboy,1960,Comedy,6.5,4580.0,0,tt0053644,https://www.imdb.com/title/tt0053644/
3312,Belle,1973,Drama,6.5,205.0,0,tt0156348,https://www.imdb.com/title/tt0156348/
3313,"Belle Captive, La (The Beautiful Prisoner)",1983,,,,,,
3314,Belle of the Nineties,1934,"Comedy,Drama,Musical",6.3,848.0,0,tt0024873,https://www.imdb.com/title/tt0024873/
3315,Belle Starr,1941,Western,5.7,916.0,0,tt0033383,https://www.imdb.com/title/tt0033383/
3316,Belle Vie,2022,Documentary,7.2,272.0,0,tt13916124,https://www.imdb.com/title/tt13916124/
3317,Belles on Their Toes,1952,Comedy,6.5,1034.0,0,tt0044410,https://www.imdb.com/title/tt0044410/
3318,Bellezonismo,2019,Comedy,1.9,178.0,0,tt10152200,https://www.imdb.com/title/tt10152200/
3319,Bellflower,2011,"Action,Drama,Romance",6.3,7965.0,0,tt1242599,https://www.imdb.com/title/tt1242599/
3320,Bellman and True,1987,"Crime,Drama",6.7,481.0,0,tt0092636,https://www.imdb.com/title/tt0092636/
3321,Belly,1998,"Crime,Drama",6.2,11634.0,0,tt0158493,https://www.imdb.com/title/tt0158493/
3322,Belly of the Beast,2003,Action,4.6,6484.0,0,tt0357474,https://www.imdb.com/title/tt0357474/
3323,Belong To Us,2018,Drama,5.0,194.0,0,tt5878194,https://www.imdb.com/title/tt5878194/
3324,Belongings,2016,,,,,,
3325,Beloved,1998,"Drama,History,Horror",6.0,9215.0,0,tt0120603,https://www.imdb.com/title/tt0120603/
3326,Beloved Beast,2018,Horror,3.6,193.0,0,tt6619250,https://www.imdb.com/title/tt6619250/
3327,Beloved Infidel,1959,"Biography,Drama,Romance",6.0,1106.0,0,tt0052617,https://www.imdb.com/title/tt0052617/
3328,Beloved Sisters,2014,"Drama,History,Romance",6.2,1556.0,0,tt2790236,https://www.imdb.com/title/tt2790236/
3329,Below,2002,"Action,Horror,Mystery",6.1,23016.0,0,tt0276816,https://www.imdb.com/title/tt0276816/
3330,Below Her Mouth,2016,"Drama,Romance",5.5,13021.0,0,tt5073620,https://www.imdb.com/title/tt5073620/
3331,Below Sea Level,2008,Documentary,7.4,482.0,0,tt1270612,https://www.imdb.com/title/tt1270612/
3332,Below the Surface,2016,Thriller,4.4,269.0,0,tt5174234,https://www.imdb.com/title/tt5174234/
3333,"Below Zero, 1930",1930,,,,,,
3334,"Below Zero, 2021",2021,"Action,Adventure,Crime",6.2,20207.0,0,tt9845564,https://www.imdb.com/title/tt9845564/
3335,"Below Zero, 2011",2011,Thriller,4.4,863.0,0,tt1641388,https://www.imdb.com/title/tt1641388/
3336,Belushi's Toilet,2018,"Drama,Sci-Fi",6.5,66.0,0,tt8159764,https://www.imdb.com/title/tt8159764/
3337,Belyy tigr (The White Tiger),2012,,,,,,
3338,Belzebuth,2017,Horror,6.0,3580.0,0,tt3662308,https://www.imdb.com/title/tt3662308/
3339,Ben & Jody,2022,"Action,Adventure,Drama",5.4,337.0,0,tt13393058,https://www.imdb.com/title/tt13393058/
3340,Ben 10: Alien Swarm,2009,"Action,Adventure,Family",4.5,4822.0,0,tt1327701,https://www.imdb.com/title/tt1327701/
3341,Ben 10: Destroy All Aliens,2012,"Action,Animation,Family",5.8,1705.0,0,tt2290147,https://www.imdb.com/title/tt2290147/
3342,Ben 10: Race Against Time,2007,"Action,Adventure,Family",4.1,4602.0,0,tt1037011,https://www.imdb.com/title/tt1037011/
3343,Ben and Me,1953,"Animation,Comedy,Family",7.4,955.0,0,tt0045550,https://www.imdb.com/title/tt0045550/
3344,Ben Collins Stunt Driver,2015,Action,4.6,243.0,0,tt4773642,https://www.imdb.com/title/tt4773642/
3345,Ben Is Back,2018,Drama,6.7,22712.0,0,tt7545524,https://www.imdb.com/title/tt7545524/
3346,Ben X,2007,"Drama,Thriller",7.3,19084.0,0,tt0953318,https://www.imdb.com/title/tt0953318/
3347,Ben-Hur,1959,"Adventure,Drama",8.1,241717.0,0,tt0052618,https://www.imdb.com/title/tt0052618/
3348,The Benchwarmers,2006,"Comedy,Sport",5.5,52144.0,0,tt0437863,https://www.imdb.com/title/tt0437863/
3349,Bend It Like Beckham,2002,"Comedy,Drama,Romance",6.7,112213.0,0,tt0286499,https://www.imdb.com/title/tt0286499/
3350,Bend of the River,1952,"Action,Adventure,Romance",7.3,9071.0,0,tt0044413,https://www.imdb.com/title/tt0044413/
3351,Benda Bilili!,2010,"Documentary,Music",7.4,814.0,0,tt1625857,https://www.imdb.com/title/tt1625857/
3352,Bending The Light,2014,"Biography,Documentary,Family",6.6,54.0,0,tt3826242,https://www.imdb.com/title/tt3826242/
3353,Bending the Rules,2012,"Comedy,Crime",4.8,2305.0,0,tt1715320,https://www.imdb.com/title/tt1715320/
3354,Bends,2013,Drama,6.0,274.0,0,tt2852460,https://www.imdb.com/title/tt2852460/
3355,Beneath,2007,"Horror,Mystery,Thriller",5.3,4330.0,0,tt0467167,https://www.imdb.com/title/tt0467167/
3356,Beneath Hill 60,2010,"Drama,History,War",7.0,8470.0,0,tt1418646,https://www.imdb.com/title/tt1418646/
3357,Beneath Still Waters,2005,Horror,3.8,1949.0,0,tt0371572,https://www.imdb.com/title/tt0371572/
3358,Beneath the Blue,2010,Drama,5.2,824.0,0,tt1222698,https://www.imdb.com/title/tt1222698/
3359,Beneath the Darkness,2011,"Horror,Thriller",4.5,6188.0,0,tt1781775,https://www.imdb.com/title/tt1781775/
3360,Beneath the Green,2022,"Mystery,Sci-Fi",4.1,44.0,0,tt11231356,https://www.imdb.com/title/tt11231356/
3361,Beneath the Harvest Sky,2013,"Crime,Drama,Romance",6.1,1062.0,0,tt2313896,https://www.imdb.com/title/tt2313896/
3362,Beneath the Leaves,2019,Thriller,4.5,1545.0,0,tt4574654,https://www.imdb.com/title/tt4574654/
3363,Beneath the Planet of the Apes,1970,"Action,Adventure,Sci-Fi",6.0,48053.0,0,tt0065462,https://www.imdb.com/title/tt0065462/
3364,Beneath the Surface,2022,"Mystery,Thriller",2.5,153.0,0,tt12146654,https://www.imdb.com/title/tt12146654/
3365,Beneath Us,2019,"Horror,Thriller",5.3,1924.0,0,tt5092484,https://www.imdb.com/title/tt5092484/
3366,Benedetta,2021,"Biography,Drama,History",6.7,20888.0,0,tt6823148,https://www.imdb.com/title/tt6823148/
3367,Benedetta Trasgressione!,1999,\N,4.2,22.0,1,tt6084452,https://www.imdb.com/title/tt6084452/
3368,Benediction,2021,Drama,,,0,tt20600384,https://www.imdb.com/title/tt20600384/
3369,Benjamin,2018,"Adventure,Animation,Comedy",6.4,127.0,0,tt12093990,https://www.imdb.com/title/tt12093990/
3370,Benji,2018,"Crime,Drama,Family",6.3,5051.0,0,tt1799516,https://www.imdb.com/title/tt1799516/
3371,Benji the Hunted,1987,"Adventure,Family",6.2,3184.0,0,tt0092638,https://www.imdb.com/title/tt0092638/
3372,Bennett's Song,2018,"Comedy,Drama,Family",4.1,320.0,0,tt6841812,https://www.imdb.com/title/tt6841812/
3373,Bennett's War,2019,Sport,6.0,948.0,0,tt7370952,https://www.imdb.com/title/tt7370952/
3374,Benny & Joon,1993,"Comedy,Drama,Romance",7.1,59513.0,0,tt0106387,https://www.imdb.com/title/tt0106387/
3375,Bent,1997,"Drama,History,Romance",7.1,8464.0,0,tt0118698,https://www.imdb.com/title/tt0118698/
3376,Benvenuti al nord (Welcome to the North),2012,,,,,,
3377,Benvenuti al sud (Welcome to the South),2010,,,,,,
3378,Beoning,2018,"Drama,Mystery,Thriller",7.5,67363.0,0,tt7282468,https://www.imdb.com/title/tt7282468/
3379,"Beowulf, 1999",1999,"Action,Adventure,Fantasy",4.1,12116.0,0,tt0120604,https://www.imdb.com/title/tt0120604/
3380,"Beowulf, 2007",2007,"Action,Adventure,Animation",6.3,169829.0,0,tt0442933,https://www.imdb.com/title/tt0442933/
3381,Beowulf & Grendel,2005,"Action,Adventure,Drama",5.8,18235.0,0,tt0402057,https://www.imdb.com/title/tt0402057/
3382,Beppie,1965,,,,,,
3383,Berberian Sound Studio,2012,"Drama,Horror,Thriller",6.2,16447.0,0,tt1833844,https://www.imdb.com/title/tt1833844/
3384,Bereavement,2010,"Crime,Horror,Thriller",5.0,7547.0,0,tt1100051,https://www.imdb.com/title/tt1100051/
3385,Bergen,2022,"Biography,Drama,Music",7.0,4548.0,0,tt12578564,https://www.imdb.com/title/tt12578564/
3386,Bergman Island,2021,"Drama,Romance",6.7,7792.0,0,tt6910282,https://www.imdb.com/title/tt6910282/
3387,Bering Sea Beast,2013,"Action,Adventure,Comedy",3.0,709.0,0,tt3139338,https://www.imdb.com/title/tt3139338/
3388,Berkeley Square,1933,"Fantasy,Romance",6.5,902.0,0,tt0023794,https://www.imdb.com/title/tt0023794/
3389,Berkshire County,2014,"Horror,Thriller",4.7,1972.0,0,tt2726270,https://www.imdb.com/title/tt2726270/
3390,Berlin,2007,"Documentary,Music",7.3,818.0,0,tt1093836,https://www.imdb.com/title/tt1093836/
3391,Berlin Calling,2008,"Comedy,Drama,Music",7.2,14800.0,0,tt0211946,https://www.imdb.com/title/tt0211946/
3392,Berlin Express,1948,"Crime,Drama,Film-Noir",6.8,3377.0,0,tt0040155,https://www.imdb.com/title/tt0040155/
3393,Berlin Falling,2017,Thriller,6.0,1436.0,0,tt5286432,https://www.imdb.com/title/tt5286432/
3394,Berlin Is in Germany,2001,Drama,7.1,1151.0,0,tt0276820,https://www.imdb.com/title/tt0276820/
